UF,UPA,V1028,V2007,V2009,VD4016
Tocantins,170031861,94.87807966,Homem,44,1200
Tocantins,170031861,66.23971542,Homem,52,1200
Tocantins,170031861,66.23971542,Mulher,56,3000
Tocantins,170031861,82.89602736,Homem,30,1000
Tocantins,170031861,82.89602736,Mulher,28,998
Tocantins,170031861,69.78899288,Homem,62,1200
Tocantins,170031861,65.87596683,Homem,53,600
Tocantins,170031861,67.20923225,Homem,63,1500
Tocantins,170031861,75.25001469,Homem,39,500
Tocantins,170031861,89.60910134,Homem,40,1500
Tocantins,170031861,76.3514589,Homem,59,3300
Tocantins,170032059,115.65333177,Homem,22,1000
Tocantins,170032059,95.19437378,Homem,62,150
Tocantins,170032059,88.94853697,Homem,62,1500
Tocantins,170032059,113.32079925,Mulher,48,800
Tocantins,170032059,113.32079925,Homem,28,150
Tocantins,170032059,83.2057019,Homem,59,400
Tocantins,170032059,82.88974211,Homem,52,900
Tocantins,170032059,92.29035377,Homem,55,700
Tocantins,170032059,104.82133382,Mulher,36,200
Tocantins,170032059,104.82133382,Homem,41,1300
Tocantins,170032059,84.10295687,Homem,61,600
Tocantins,170032059,82.84739883,Homem,69,3000
Tocantins,170032059,82.43456161,Homem,51,1100
Tocantins,170032059,83.2057019,Homem,58,300
Tocantins,170032625,156.69024391,Homem,30,550
Tocantins,170032625,114.87900689,Homem,57,7500
Tocantins,170032625,114.87900689,Mulher,60,7500
Tocantins,170032625,145.35270628,Homem,38,1640
Tocantins,170032625,140.58067902,Homem,47,2300
Tocantins,170032625,140.58067902,Homem,37,1000
Tocantins,170032625,188.40014042,Homem,27,1500
Tocantins,170032625,153.77106012,Homem,44,550
Tocantins,170032625,153.77106012,Mulher,21,998
Tocantins,170032625,133.5066678,Homem,50,998
Tocantins,170032625,156.411608,Homem,45,2300
Tocantins,170032625,156.411608,Mulher,34,500
Tocantins,170032625,136.2365858,Homem,30,1000
Tocantins,170032625,145.36348736,Mulher,36,1500
Tocantins,170032625,145.36348736,Homem,36,2000
Tocantins,170032625,133.61171034,Homem,47,1996
Tocantins,170032625,141.22107281,Homem,52,1996
Tocantins,170000214,138.78494093,Mulher,53,1195
Tocantins,170000214,190.63279856,Mulher,52,450
Tocantins,170000214,190.63279856,Homem,55,2500
Tocantins,170000214,190.63279856,Mulher,24,2000
Tocantins,170000214,235.1270082,Homem,32,15000
Tocantins,170000214,235.1270082,Mulher,24,4000
Tocantins,170000214,215.80697167,Homem,52,2000
Tocantins,170000214,215.80697167,Mulher,43,1500
Tocantins,170000214,215.80697167,Mulher,24,998
Tocantins,170000214,161.83582762,Homem,54,1500
Tocantins,170000214,218.62965597,Homem,28,1200
Tocantins,170000214,169.81323282,Mulher,53,1200
Tocantins,170000214,169.81323282,Homem,48,2400
Tocantins,170000214,190.07146512,Mulher,22,500
Tocantins,170000214,190.07146512,Homem,46,4000
Tocantins,170000214,195.59285807,Mulher,46,3000
Tocantins,170000214,195.59285807,Homem,48,4000
Tocantins,170000214,195.59285807,Mulher,28,300
Tocantins,170000214,195.59285807,Mulher,23,10000
Tocantins,170000461,294.86846919,Mulher,38,3900
Tocantins,170000461,281.35731401,Homem,48,1044
Tocantins,170000461,293.88687547,Mulher,46,1500
Tocantins,170000461,293.88687547,Homem,18,998
Tocantins,170000461,326.30436976,Mulher,33,998
Tocantins,170000461,256.98573043,Mulher,37,998
Tocantins,170000461,311.34890501,Homem,40,650
Tocantins,170000461,397.00658641,Homem,34,1360
Tocantins,170000461,306.04373752,Mulher,67,2500
Tocantins,170000590,192.15756331,Homem,27,2000
Tocantins,170000590,143.97716637,Mulher,41,1600
Tocantins,170000590,116.16433231,Mulher,51,2000
Tocantins,170000590,140.51439004,Mulher,29,998
Tocantins,170000590,185.96857525,Homem,28,2000
Tocantins,170000590,185.96857525,Homem,23,998
Tocantins,170000590,129.8386399,Mulher,30,2800
Tocantins,170000590,120.46590296,Mulher,61,998
Tocantins,170000590,120.46590296,Mulher,34,998
Tocantins,170000590,119.38782941,Homem,66,200
Tocantins,170000590,129.48364397,Mulher,69,700
Tocantins,170000590,129.48364397,Homem,32,998
Tocantins,170000590,136.85235233,Homem,71,2500
Tocantins,170000590,136.85235233,Mulher,68,2500
Tocantins,170000590,136.85235233,Homem,25,2000
Tocantins,170000590,136.85235233,Mulher,28,300
Tocantins,170000590,143.77493126,Homem,47,1497
Tocantins,170000755,170.51225697,Homem,51,1295
Tocantins,170000755,170.51225697,Mulher,36,998
Tocantins,170000755,170.51225697,Homem,23,998
Tocantins,170000755,165.41524757,Homem,23,1500
Tocantins,170000755,123.92159275,Mulher,43,1200
Tocantins,170000755,171.8734045,Mulher,43,998
Tocantins,170000755,171.8734045,Homem,46,2000
Tocantins,170000755,171.8734045,Homem,23,998
Tocantins,170000755,158.83156706,Mulher,24,1200
Tocantins,170000755,158.83156706,Homem,56,2000
Tocantins,170000755,158.83156706,Mulher,44,1300
Tocantins,170000755,141.81690195,Mulher,46,1500
Tocantins,170000755,147.55929174,Mulher,25,998
Tocantins,170000755,164.35262181,Mulher,23,998
Tocantins,170000755,172.48416407,Homem,41,998
Tocantins,170000755,172.48416407,Mulher,41,998
Tocantins,170000755,189.22197335,Homem,33,1200
Tocantins,170000755,169.95121218,Mulher,36,2000
Tocantins,170000755,169.95121218,Homem,20,1500
Tocantins,170000755,201.74154611,Homem,33,500
Tocantins,170000755,209.00918235,Homem,27,1500
Tocantins,170000755,163.23113754,Homem,34,1500
Tocantins,170000755,163.23113754,Homem,63,998
Tocantins,170001175,476.41837297,Homem,49,1100
Tocantins,170001175,476.41837297,Mulher,44,1150
Tocantins,170001175,476.41837297,Homem,25,1400
Tocantins,170001175,464.58589963,Homem,53,1100
Tocantins,170001175,464.58589963,Mulher,25,1800
Tocantins,170001175,464.58589963,Homem,30,1300
Tocantins,170001175,449.87358981,Homem,42,2000
Tocantins,170001175,449.87358981,Mulher,41,1500
Tocantins,170001175,449.87358981,Homem,18,1200
Tocantins,170001175,415.48745985,Mulher,27,1400
Tocantins,170001175,463.62918268,Mulher,44,1800
Tocantins,170001175,463.62918268,Homem,50,3000
Tocantins,170001175,469.80115772,Mulher,37,2000
Tocantins,170001175,469.80115772,Homem,47,2500
Tocantins,170001175,433.44057737,Mulher,50,998
Tocantins,170001175,457.06249841,Mulher,44,2000
Tocantins,170001175,457.06249841,Homem,46,3000
Tocantins,170001175,446.77815198,Mulher,35,998
Tocantins,170001175,446.77815198,Homem,43,998
Tocantins,170001175,455.36428567,Homem,54,1300
Tocantins,170001175,455.36428567,Mulher,43,1000
Tocantins,170001175,455.36428567,Homem,25,1000
Tocantins,170001382,260.59710842,Homem,29,1996
Tocantins,170001382,167.79744586,Mulher,63,3000
Tocantins,170001382,167.79744586,Homem,62,3000
Tocantins,170001382,250.93792166,Homem,20,700
Tocantins,170001382,250.93792166,Mulher,17,700
Tocantins,170001382,163.8778484,Homem,57,2000
Tocantins,170001382,212.43380283,Mulher,39,1600
Tocantins,170001382,212.43380283,Homem,38,1500
Tocantins,170001382,163.15755382,Mulher,75,100
Tocantins,170001382,232.61953615,Mulher,32,1300
Tocantins,170001382,232.61953615,Homem,31,1600
Tocantins,170001382,236.22130642,Mulher,37,500
Tocantins,170001382,236.22130642,Homem,23,998
Tocantins,170001382,240.69927602,Homem,35,2500
Tocantins,170002242,184.25620285,Homem,42,10001
Tocantins,170002242,184.25620285,Mulher,40,10000
Tocantins,170002242,148.71634299,Mulher,52,2500
Tocantins,170002242,148.71634299,Homem,59,2500
Tocantins,170002242,177.85491822,Homem,54,998
Tocantins,170002242,177.85491822,Homem,30,2400
Tocantins,170002242,151.98467014,Homem,64,8000
Tocantins,170002242,149.71571811,Mulher,58,4300
Tocantins,170002242,149.71571811,Homem,66,8000
Tocantins,170002242,135.53118451,Mulher,63,8000
Tocantins,170002242,177.6786974,Mulher,51,1500
Tocantins,170002242,177.6786974,Homem,52,6000
Tocantins,170002242,177.68331641,Homem,66,4000
Tocantins,170002242,184.60924515,Homem,48,2500
Tocantins,170002242,184.60924515,Mulher,43,998
Tocantins,170002242,184.60924515,Mulher,19,730
Tocantins,170002242,158.77682129,Homem,73,998
Tocantins,170002242,149.38085447,Mulher,66,1000
Tocantins,170002465,211.67210662,Homem,51,400
Tocantins,170002465,214.68474676,Homem,50,300
Tocantins,170002465,234.79744224,Homem,48,300
Tocantins,170002465,222.12052464,Mulher,36,80
Tocantins,170002465,222.12052464,Homem,32,1100
Tocantins,170002465,299.50470095,Homem,28,998
Tocantins,170002465,261.80340346,Homem,30,2500
Tocantins,170002465,230.20062219,Mulher,40,320
Tocantins,170002465,230.20062219,Homem,39,300
Tocantins,170002465,230.20062219,Mulher,20,550
Tocantins,170004140,455.56330109,Homem,34,1500
Tocantins,170004140,453.95983664,Homem,29,2700
Tocantins,170004140,453.95983664,Mulher,23,1100
Tocantins,170004140,423.46005295,Homem,45,4000
Tocantins,170004140,423.46005295,Mulher,21,2000
Tocantins,170004140,423.46005295,Homem,22,2000
Tocantins,170004140,417.51257697,Homem,20,1100
Tocantins,170004140,443.3976091,Homem,31,4500
Tocantins,170004140,368.19504864,Homem,45,1500
Tocantins,170004140,396.10787649,Homem,21,3000
Tocantins,170004140,504.22221102,Homem,24,1500
Tocantins,170004797,196.86718268,Mulher,43,500
Tocantins,170004797,241.71746759,Homem,40,900
Tocantins,170004797,266.30695007,Homem,42,1200
Tocantins,170004797,266.30695007,Mulher,30,998
Tocantins,170004797,266.30695007,Mulher,17,250
Tocantins,170004797,219.80188082,Homem,51,1800
Tocantins,170004797,219.80188082,Homem,17,500
Tocantins,170004797,231.54411857,Homem,51,2000
Tocantins,170004797,231.54411857,Mulher,48,998
Tocantins,170004797,231.54411857,Homem,14,700
Tocantins,170004797,249.41574744,Homem,40,1500
Tocantins,170004797,249.41574744,Mulher,40,700
Tocantins,170004797,253.43585854,Mulher,56,300
Tocantins,170004797,253.43585854,Homem,56,650
Tocantins,170004797,259.149679,Homem,48,998
Tocantins,170004863,187.75100269,Mulher,46,1100
Tocantins,170004863,187.75100269,Homem,50,1500
Tocantins,170004863,264.11227565,Homem,23,1160
Tocantins,170004863,189.33646936,Mulher,24,998
Tocantins,170004863,227.83579148,Mulher,31,3500
Tocantins,170004863,227.83579148,Homem,36,2500
Tocantins,170004863,188.67929055,Mulher,39,300
Tocantins,170004863,188.67929055,Homem,45,1100
Tocantins,170004863,231.09080282,Homem,39,998
Tocantins,170004863,209.8683893,Homem,42,3000
Tocantins,170004863,172.04016407,Homem,57,1200
Tocantins,170004863,213.07364711,Mulher,34,500
Tocantins,170004863,213.07364711,Homem,46,1200
Tocantins,170004863,248.50008691,Homem,31,1039
Tocantins,170004863,248.50008691,Mulher,28,550
Tocantins,170004863,256.60501197,Homem,31,1250
Tocantins,170006308,221.93896447,Homem,66,2500
Tocantins,170006308,168.57326897,Homem,56,5000
Tocantins,170006308,168.57326897,Mulher,51,4000
Tocantins,170006308,207.22242302,Homem,24,3000
Tocantins,170006308,169.21118297,Mulher,48,2500
Tocantins,170006308,160.26859821,Mulher,55,5000
Tocantins,170006308,179.97704397,Homem,70,998
Tocantins,170006308,189.72712228,Mulher,33,1000
Tocantins,170006308,243.42226166,Homem,33,7000
Tocantins,170006308,197.3573014,Mulher,24,2500
Tocantins,170008484,329.31554033,Homem,62,998
Tocantins,170008484,365.33720252,Homem,43,8000
Tocantins,170008484,365.33720252,Mulher,40,998
Tocantins,170008484,428.19071225,Homem,30,998
Tocantins,170008484,439.82158244,Homem,29,1200
Tocantins,170008484,367.85793981,Homem,39,998
Tocantins,170008484,367.85793981,Mulher,38,500
Tocantins,170008484,329.47880191,Homem,47,500
Tocantins,170008484,363.39341595,Homem,32,1200
Tocantins,170008484,363.39341595,Mulher,50,998
Tocantins,170008484,316.37951871,Homem,50,400
Tocantins,170009866,175.18882686,Homem,72,2000
Tocantins,170009866,198.16624301,Homem,37,1700
Tocantins,170009866,213.14032298,Homem,43,8538
Tocantins,170009866,213.14032298,Mulher,21,1700
Tocantins,170009866,258.39496438,Mulher,21,2300
Tocantins,170009866,258.39496438,Homem,22,2000
Tocantins,170009866,213.20038734,Mulher,39,998
Tocantins,170009866,213.20038734,Homem,69,1200
Tocantins,170009866,213.20038734,Mulher,26,998
Tocantins,170009866,218.37786807,Homem,43,2000
Tocantins,170009866,218.37786807,Mulher,46,1200
Tocantins,170009866,212.70679749,Homem,39,3000
Tocantins,170009866,192.26370627,Mulher,44,1100
Tocantins,170009866,233.34016686,Homem,28,998
Tocantins,170009866,233.34016686,Mulher,30,200
Tocantins,170009866,225.03891845,Homem,47,2000
Tocantins,170009866,225.03891845,Mulher,25,1996
Tocantins,170009866,225.03891845,Homem,25,1200
Tocantins,170009866,163.29512128,Mulher,45,200
Tocantins,170011082,277.76937869,Homem,32,1000
Tocantins,170011082,180.74717178,Mulher,57,1400
Tocantins,170011082,184.57132201,Mulher,47,998
Tocantins,170011082,184.57132201,Homem,50,800
Tocantins,170011082,233.87685588,Homem,45,5000
Tocantins,170011082,233.87685588,Mulher,46,5000
Tocantins,170011082,201.07171154,Homem,73,3000
Tocantins,170011082,220.75799796,Mulher,39,600
Tocantins,170011082,220.75799796,Homem,30,1040
Tocantins,170011082,220.75799796,Homem,31,3000
Tocantins,170011082,220.75799796,Mulher,35,998
Tocantins,170011082,203.95613149,Homem,35,3000
Tocantins,170011984,232.31589765,Homem,65,1300
Tocantins,170011984,241.28611204,Homem,57,800
Tocantins,170011984,241.28611204,Mulher,47,1500
Tocantins,170011984,295.85183855,Homem,41,6000
Tocantins,170011984,295.85183855,Mulher,35,1200
Tocantins,170011984,323.35982041,Mulher,27,250
Tocantins,170011984,323.35982041,Homem,30,1000
Tocantins,170011984,276.819882,Homem,39,1150
Tocantins,170011984,276.819882,Mulher,42,250
Tocantins,170011984,286.85044529,Mulher,41,1500
Tocantins,170011984,286.85044529,Homem,52,200
Tocantins,170011984,296.0255259,Mulher,57,800
Tocantins,170011984,351.48551058,Mulher,23,500
Tocantins,170011984,351.48551058,Homem,35,998
Tocantins,170011984,328.9911264,Homem,24,1300
Tocantins,170011984,291.74408704,Homem,41,1200
Tocantins,170012018,267.60558526,Homem,54,998
Tocantins,170012018,288.17626862,Mulher,51,260
Tocantins,170012018,343.74649964,Homem,44,1500
Tocantins,170012018,343.74649964,Mulher,21,998
Tocantins,170012018,343.74649964,Mulher,22,998
Tocantins,170012018,305.32075455,Homem,37,2500
Tocantins,170012018,315.38061502,Mulher,42,998
Tocantins,170012018,315.38061502,Homem,43,1100
Tocantins,170012018,315.38061502,Homem,19,800
Tocantins,170012018,335.92224408,Mulher,33,1400
Tocantins,170012018,335.92224408,Homem,41,1400
Tocantins,170012018,267.38076948,Homem,19,998
Tocantins,170012018,325.7149259,Mulher,24,500
Tocantins,170012329,328.63429965,Homem,57,1200
Tocantins,170012329,351.07423426,Homem,41,1300
Tocantins,170012329,372.35536633,Mulher,46,998
Tocantins,170012329,372.35536633,Mulher,21,700
Tocantins,170012329,369.39770084,Homem,29,1200
Tocantins,170012435,195.78870086,Homem,32,400
Tocantins,170012435,195.78870086,Homem,28,250
Tocantins,170012435,157.00690025,Mulher,47,700
Tocantins,170012435,154.14685462,Homem,61,998
Tocantins,170012435,148.09172877,Homem,53,1200
Tocantins,170012435,225.49217763,Homem,24,998
Tocantins,170012435,173.8530732,Homem,36,900
Tocantins,170012435,173.42164245,Homem,41,998
Tocantins,170012435,173.42164245,Mulher,38,998
Tocantins,170012532,207.01980575,Homem,53,300
Tocantins,170012532,207.01980575,Homem,22,998
Tocantins,170012532,233.19195178,Homem,32,400
Tocantins,170012532,256.88186553,Homem,29,1600
Tocantins,170012532,209.52667746,Mulher,34,998
Tocantins,170012532,209.52667746,Homem,37,998
Tocantins,170012532,232.22853026,Mulher,46,998
Tocantins,170012532,232.22853026,Homem,25,998
Tocantins,170012532,169.17184018,Homem,59,998
Tocantins,170014110,232.90727018,Mulher,50,1530
Tocantins,170014110,237.41828758,Homem,50,4000
Tocantins,170014110,237.41828758,Mulher,53,3200
Tocantins,170014110,237.41828758,Homem,22,1500
Tocantins,170014110,237.41828758,Homem,24,1400
Tocantins,170014110,223.2140056,Mulher,48,3000
Tocantins,170014110,223.2140056,Mulher,29,2000
Tocantins,170014110,268.79682019,Homem,68,300
Tocantins,170014110,268.79682019,Homem,30,1019
Tocantins,170014110,268.79682019,Homem,27,1100
Tocantins,170014110,269.23373966,Homem,37,10000
Tocantins,170014110,269.23373966,Mulher,28,2000
Tocantins,170014110,225.42789659,Homem,46,3500
Tocantins,170014110,224.51938738,Mulher,48,2200
Tocantins,170014110,224.51938738,Homem,40,1200
Tocantins,170014110,230.69769331,Mulher,42,4500
Tocantins,170015255,173.17144407,Mulher,33,600
Tocantins,170015255,173.17144407,Homem,28,1300
Tocantins,170015255,136.56437455,Homem,58,1200
Tocantins,170015255,136.56437455,Mulher,59,500
Tocantins,170015255,136.31188017,Homem,59,1200
Tocantins,170015255,136.31188017,Mulher,51,200
Tocantins,170015255,136.31188017,Mulher,31,500
Tocantins,170015255,135.61731987,Homem,55,500
Tocantins,170015255,199.4961167,Homem,24,1000
Tocantins,170015255,151.22801905,Mulher,45,1200
Tocantins,170015255,124.45314071,Mulher,58,500
Tocantins,170015255,136.54418985,Mulher,33,1200
Tocantins,170015255,121.77686041,Mulher,54,1500
Tocantins,170015255,121.77686041,Homem,56,2500
Tocantins,170015255,122.52558229,Homem,67,500
Tocantins,170015532,322.9320357,Homem,45,1250
Tocantins,170015532,322.9320357,Mulher,39,4000
Tocantins,170015532,353.18629084,Mulher,26,3900
Tocantins,170015532,275.96075423,Homem,73,2000
Tocantins,170015532,275.96075423,Mulher,64,500
Tocantins,170015532,311.20313777,Homem,48,20
Tocantins,170015532,311.20313777,Mulher,52,2495
Tocantins,170015532,254.7640531,Mulher,65,400
Tocantins,170015532,263.05168568,Homem,55,1497
Tocantins,170015532,263.05168568,Mulher,50,2000
Tocantins,170015532,364.40530854,Mulher,30,600
Tocantins,170016360,371.96415091,Homem,64,1200
Tocantins,170016360,384.51264481,Mulher,53,1800
Tocantins,170016360,333.48742343,Mulher,35,998
Tocantins,170016360,367.5952359,Homem,37,700
Tocantins,170016360,384.54738956,Mulher,40,998
Tocantins,170016360,384.54738956,Homem,24,700
Tocantins,170018514,169.04242575,Homem,50,998
Tocantins,170018514,182.63885175,Homem,34,1200
Tocantins,170018514,173.6504592,Homem,37,998
Tocantins,170018514,274.80981017,Homem,29,3000
Tocantins,170018514,158.47198307,Mulher,39,998
Tocantins,170018514,137.34079208,Mulher,51,10000
Tocantins,170018514,155.54865275,Homem,73,998
Tocantins,170018514,248.87077391,Homem,26,1200
Tocantins,170018514,186.13028871,Mulher,24,600
Tocantins,170018514,137.34079208,Mulher,51,998
Tocantins,170018514,185.9232727,Mulher,47,1800
Tocantins,170018910,241.37265113,Mulher,52,500
Tocantins,170018910,225.15502746,Homem,46,500
Tocantins,170018910,225.15502746,Mulher,52,450
Tocantins,170018910,225.15502746,Mulher,33,998
Tocantins,170018910,226.67844956,Mulher,44,998
Tocantins,170018910,226.67844956,Mulher,19,300
Tocantins,170018910,225.09554011,Homem,36,6000
Tocantins,170018910,225.09554011,Mulher,38,998
Tocantins,170018910,239.4803283,Mulher,44,500
Tocantins,170018910,252.65007441,Homem,33,450
Tocantins,170018910,252.65007441,Mulher,33,180
Tocantins,170018910,240.70102536,Homem,41,2750
Tocantins,170018910,240.70102536,Mulher,36,998
Tocantins,170019324,308.84784398,Homem,33,2000
Tocantins,170019324,308.84784398,Mulher,32,998
Tocantins,170019324,309.58505207,Homem,30,150
Tocantins,170019324,286.06080997,Mulher,42,1300
Tocantins,170019324,286.06080997,Mulher,19,600
Tocantins,170019324,303.36551264,Mulher,39,300
Tocantins,170019324,354.86988622,Homem,19,998
Tocantins,170019324,293.65613022,Mulher,48,998
Tocantins,170019324,293.65613022,Homem,24,1200
Tocantins,170019324,302.15201162,Homem,45,998
Tocantins,170019324,337.96924682,Homem,19,998
Tocantins,170019731,195.38699463,Homem,38,1000
Tocantins,170019731,220.73934478,Mulher,37,998
Tocantins,170019731,211.96613937,Mulher,54,998
Tocantins,170019731,211.96613937,Homem,22,1200
Tocantins,170019731,220.64302936,Homem,37,1000
Tocantins,170019731,283.38340221,Homem,29,998
Tocantins,170019731,223.37175683,Homem,44,998
Tocantins,170019731,176.54635115,Homem,60,400
Tocantins,170019731,173.70371783,Mulher,61,2700
Tocantins,170019731,227.66125021,Homem,37,5500
Tocantins,170019872,208.74107352,Mulher,44,3850
Tocantins,170019872,208.74107352,Homem,56,1500
Tocantins,170019872,204.26840719,Mulher,46,2800
Tocantins,170019872,204.26840719,Homem,50,1500
Tocantins,170019872,256.54271784,Homem,42,998
Tocantins,170019872,256.54271784,Homem,23,998
Tocantins,170019872,273.08524439,Homem,44,2000
Tocantins,170019872,273.08524439,Mulher,45,998
Tocantins,170019872,273.08524439,Homem,23,200
Tocantins,170019872,273.08524439,Homem,20,750
Tocantins,170019872,294.12523394,Homem,32,2000
Tocantins,170019872,220.29676154,Mulher,30,998
Tocantins,170019872,261.78580519,Homem,39,1500
Tocantins,170019872,261.78580519,Mulher,38,1300
Tocantins,170019872,276.90271637,Homem,33,2500
Tocantins,170019872,276.90271637,Mulher,27,1300
Tocantins,170019977,308.34788724,Mulher,52,460
Tocantins,170019977,268.43695158,Homem,52,800
Tocantins,170019977,241.96035556,Mulher,54,600
Tocantins,170019977,313.46621719,Mulher,51,1000
Tocantins,170019977,313.46621719,Homem,34,1800
Tocantins,170019977,275.04249105,Homem,65,2500
Tocantins,170020154,131.08254485,Homem,49,998
Tocantins,170020154,131.08254485,Mulher,48,998
Tocantins,170020154,146.8187438,Mulher,31,250
Tocantins,170020154,147.21867506,Mulher,40,600
Tocantins,170020154,147.21867506,Homem,38,200
Tocantins,170020154,153.10449764,Homem,47,500
Tocantins,170020154,131.52036571,Mulher,39,480
Tocantins,170020154,170.87820348,Homem,47,1600
Tocantins,170020154,157.36370417,Homem,31,998
Tocantins,170020154,181.25418061,Homem,22,998
Tocantins,170020154,141.68303254,Mulher,48,1900
Tocantins,170020154,133.8942193,Mulher,36,998
Tocantins,170020154,133.8942193,Mulher,16,200
Tocantins,170026485,99.65178465,Homem,45,1700
Tocantins,170026485,74.76697332,Homem,66,500
Tocantins,170026485,74.76697332,Mulher,60,500
Tocantins,170026485,111.72911505,Homem,27,998
Tocantins,170026485,82.98940342,Mulher,34,1800
Tocantins,170026485,80.51461354,Mulher,52,1900
Tocantins,170026485,81.9262128,Homem,54,2500
Tocantins,170026485,83.11617465,Mulher,53,2000
Tocantins,170026485,83.11617465,Mulher,30,1200
Tocantins,170026485,108.57868939,Mulher,29,100
Tocantins,170026485,108.57868939,Homem,32,500
Tocantins,170026485,99.59285477,Mulher,40,7000
Tocantins,170026485,99.59285477,Homem,46,8000
Tocantins,170026630,160.91645363,Mulher,46,998
Tocantins,170026630,163.8154514,Mulher,44,500
Tocantins,170026630,153.15047856,Mulher,26,1000
Tocantins,170026630,153.15047856,Mulher,43,1200
Tocantins,170026630,195.16941406,Homem,41,600
Tocantins,170026630,175.24372955,Homem,36,2600
Tocantins,170026630,143.75268398,Homem,62,900
Tocantins,170026630,197.53895274,Homem,23,1000
Tocantins,170026630,170.19287822,Homem,33,998
Tocantins,170026630,196.25478682,Homem,33,998
Tocantins,170026630,177.6960684,Mulher,32,900
Tocantins,170026930,362.42270817,Mulher,48,1100
Tocantins,170026930,362.42270817,Homem,16,1200
Tocantins,170026930,418.78743475,Homem,32,1800
Tocantins,170026930,409.18166862,Homem,27,1200
Tocantins,170026930,409.18166862,Homem,51,150
Tocantins,170026930,378.66817648,Mulher,43,1800
Tocantins,170026930,378.66817648,Homem,45,1800
Tocantins,170026930,378.66817648,Mulher,23,1032
Tocantins,170026930,444.93930326,Homem,47,3000
Tocantins,170026930,444.93930326,Homem,16,1200
Tocantins,170026930,327.78654165,Mulher,50,998
Tocantins,170026930,327.78654165,Homem,57,1200
Tocantins,170026930,335.07320922,Mulher,46,1000
Tocantins,170026930,335.07320922,Homem,55,995
Tocantins,170026930,335.07320922,Homem,43,500
Tocantins,170026994,204.23136263,Mulher,52,4500
Tocantins,170026994,204.23136263,Homem,56,1500
Tocantins,170026994,242.72116177,Homem,67,700
Tocantins,170026994,242.72116177,Homem,32,800
Tocantins,170026994,242.72116177,Homem,29,1500
Tocantins,170026994,237.01565336,Homem,49,2000
Tocantins,170026994,237.01565336,Homem,18,500
Tocantins,170026994,219.57194126,Homem,42,998
Tocantins,170026994,225.10070229,Homem,51,1500
Tocantins,170026994,225.10070229,Mulher,41,1300
Tocantins,170026994,225.10070229,Homem,17,700
Tocantins,170026994,225.10070229,Homem,16,700
Tocantins,170026994,280.97203542,Homem,37,900
Tocantins,170026994,239.21006545,Mulher,37,998
Tocantins,170026994,187.72232688,Mulher,55,998
Tocantins,170026994,187.72232688,Homem,68,998
Tocantins,170026994,206.08814614,Homem,52,600
Tocantins,170026994,189.5207911,Homem,61,998
Tocantins,170027665,272.82347026,Homem,53,600
Tocantins,170027665,311.08276574,Mulher,47,300
Tocantins,170027665,311.08276574,Homem,43,600
Tocantins,170027665,329.68301251,Homem,46,998
Tocantins,170027665,361.86763679,Homem,42,998
Tocantins,170027665,322.7994035,Homem,39,1200
Tocantins,170027665,322.7994035,Mulher,35,500
Tocantins,170027665,305.89943638,Homem,44,2000
Tocantins,170027665,228.88329635,Mulher,69,500
Tocantins,170027665,276.0613685,Homem,44,900
Tocantins,170027665,295.58864179,Homem,46,600
Tocantins,170027665,276.01284587,Mulher,30,1014
Tocantins,170027665,319.30949827,Homem,38,800
Tocantins,170027665,371.8660695,Mulher,23,500
Tocantins,170027923,364.54733687,Mulher,37,998
Tocantins,170027923,272.88179165,Mulher,52,1500
Tocantins,170027923,364.54733687,Mulher,37,998
Tocantins,170027923,429.829693,Homem,36,998
Tocantins,170027923,480.07029451,Homem,32,1100
Tocantins,170027923,435.1652601,Homem,31,600
Tocantins,170027923,403.2297354,Homem,60,1300
Tocantins,170027923,350.38253422,Mulher,39,499
Tocantins,170027923,350.38253422,Homem,55,499
Tocantins,170027923,376.24798676,Mulher,26,750
Tocantins,170027923,376.24798676,Homem,38,900
Tocantins,170027923,376.24798676,Mulher,43,2200
Tocantins,170028511,184.6708529,Homem,45,998
Tocantins,170028511,159.8943057,Homem,51,4000
Tocantins,170028511,159.8943057,Mulher,47,1500
Tocantins,170028511,181.16258282,Homem,57,5000
Tocantins,170028511,181.16258282,Mulher,34,1700
Tocantins,170028511,212.22850185,Homem,36,2000
Tocantins,170028511,212.22850185,Homem,22,1200
Tocantins,170028511,169.42071399,Mulher,28,1500
Tocantins,170028511,217.64407106,Homem,44,2000
Tocantins,170028511,217.64407106,Mulher,29,1000
Tocantins,170028511,153.21426326,Homem,57,4000
Tocantins,170028511,153.21426326,Mulher,52,3000
Tocantins,170028511,190.3967327,Mulher,30,1485
Tocantins,170028511,180.12793134,Mulher,39,998
Tocantins,170028511,224.18312966,Homem,38,3000
Tocantins,170028585,6.90266163,Homem,67,1000
Tocantins,170028585,6.90266163,Mulher,49,1000
Tocantins,170028585,8.9916343,Homem,39,2000
Tocantins,170028585,8.9916343,Mulher,36,1800
Tocantins,170028585,7.57116808,Homem,61,350
Tocantins,170028585,8.88251752,Mulher,48,2000
Tocantins,170028585,8.88251752,Homem,45,800
Tocantins,170028788,176.94276835,Homem,59,998
Tocantins,170028788,175.97110532,Homem,57,2000
Tocantins,170028788,175.97110532,Mulher,54,2000
Tocantins,170028788,215.2122903,Mulher,35,1400
Tocantins,170028788,215.2122903,Homem,46,1100
Tocantins,170028788,202.43752104,Homem,62,998
